PROD_CODE;BASKET_ID
PRD0903618;9,94107E+14
PRD0904250;9,94107E+14
PRD0904528;9,94107E+14
PRD0904938;9,94107E+14
PRD0901794;9,94107E+14
PRD0903122;9,94107E+14
PRD0900132;9,94107E+14
PRD0903898;9,94107E+14
PRD0903993;9,94107E+14
PRD0904528;9,94107E+14
PRD0901706;9,94107E+14
PRD0903816;9,94107E+14
PRD0904322;9,94107E+14
PRD0904719;9,94107E+14
PRD0900737;9,94107E+14
PRD0901141;9,94107E+14
PRD0902724;9,94107E+14
PRD0902796;9,94107E+14
PRD0903009;9,94107E+14
PRD0903052;9,94107E+14
PRD0903502;9,94107E+14
PRD0903625;9,94107E+14
PRD0904630;9,94107E+14
PRD0903678;9,94107E+14
PRD0903168;9,94107E+14
PRD0900173;9,94107E+14
PRD0900565;9,94107E+14
PRD0902808;9,94107E+14
PRD0903403;9,94107E+14
PRD0904233;9,94107E+14
PRD0904860;9,94107E+14
PRD0903678;9,94107E+14
PRD0904248;9,94107E+14
PRD0903401;9,94107E+14
PRD0903317;9,94107E+14
PRD0901549;9,94107E+14
PRD0903678;9,94107E+14
PRD0902685;9,94107E+14
PRD0903951;9,94107E+14
PRD0900121;9,94107E+14
PRD0901535;9,94107E+14
PRD0902541;9,94107E+14
PRD0903106;9,94107E+14
PRD0903446;9,94107E+14
PRD0904755;9,94107E+14
PRD0904918;9,94107E+14
PRD0903678;9,94107E+14
PRD0904963;9,94107E+14
PRD0901068;9,94107E+14
PRD0901672;9,94107E+14
PRD0902232;9,94107E+14
PRD0903317;9,94107E+14
PRD0903338;9,94107E+14
PRD0900239;9,94107E+14
PRD0900456;9,94107E+14
PRD0900531;9,94107E+14
PRD0900633;9,94107E+14
PRD0901265;9,94107E+14
PRD0901383;9,94107E+14
PRD0901417;9,94107E+14
PRD0901554;9,94107E+14
PRD0902099;9,94107E+14
PRD0902535;9,94107E+14
PRD0902976;9,94107E+14
PRD0903052;9,94107E+14
PRD0903284;9,94107E+14
PRD0903389;9,94107E+14
PRD0903514;9,94107E+14
PRD0903729;9,94107E+14
PRD0903918;9,94107E+14
PRD0903939;9,94107E+14
PRD0904127;9,94107E+14
PRD0904520;9,94107E+14
PRD0902900;9,94107E+14
PRD0900099;9,94107E+14
PRD0900121;9,94107E+14
PRD0900830;9,94107E+14
PRD0901228;9,94107E+14
PRD0901416;9,94107E+14
PRD0902812;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0903827;9,94107E+14
PRD0904148;9,94107E+14
PRD0904230;9,94107E+14
PRD0904358;9,94107E+14
PRD0904537;9,94107E+14
PRD0902900;9,94107E+14
PRD0903678;9,94107E+14
PRD0900394;9,94107E+14
PRD0900060;9,94107E+14
PRD0900679;9,94107E+14
PRD0901527;9,94107E+14
PRD0903852;9,94107E+14
PRD0904250;9,94107E+14
PRD0904011;9,94107E+14
PRD0904656;9,94107E+14
PRD0904967;9,94107E+14
PRD0902613;9,94107E+14
PRD0900830;9,94107E+14
PRD0900965;9,94107E+14
PRD0901228;9,94107E+14
PRD0902066;9,94107E+14
PRD0902194;9,94107E+14
PRD0902890;9,94107E+14
PRD0903248;9,94107E+14
PRD0903497;9,94107E+14
PRD0903620;9,94107E+14
PRD0903786;9,94107E+14
PRD0904076;9,94107E+14
PRD0904433;9,94107E+14
PRD0904531;9,94107E+14
PRD0902613;9,94107E+14
PRD0904652;9,94107E+14
PRD0900300;9,94107E+14
PRD0903022;9,94107E+14
PRD0902789;9,94107E+14
PRD0901365;9,94107E+14
PRD0900953;9,94107E+14
PRD0901887;9,94107E+14
PRD0900986;9,94107E+14
PRD0903788;9,94107E+14
PRD0904548;9,94107E+14
PRD0904322;9,94107E+14
PRD0903342;9,94107E+14
PRD0904945;9,94107E+14
PRD0900021;9,94107E+14
PRD0901465;9,94107E+14
PRD0904245;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0900926;9,94107E+14
PRD0902982;9,94107E+14
PRD0903219;9,94107E+14
PRD0903620;9,94107E+14
PRD0904396;9,94107E+14
PRD0903678;9,94107E+14
PRD0902217;9,94107E+14
PRD0901728;9,94107E+14
PRD0901009;9,94107E+14
PRD0901844;9,94107E+14
PRD0902198;9,94107E+14
PRD0904044;9,94107E+14
PRD0904757;9,94107E+14
PRD0901398;9,94107E+14
PRD0902481;9,94107E+14
PRD0901549;9,94107E+14
PRD0901850;9,94107E+14
PRD0902844;9,94107E+14
PRD0903250;9,94107E+14
PRD0904358;9,94107E+14
PRD0904838;9,94107E+14
PRD0900249;9,94107E+14
PRD0901348;9,94107E+14
PRD0903678;9,94107E+14
PRD0900254;9,94107E+14
PRD0900679;9,94107E+14
PRD0901656;9,94107E+14
PRD0901878;9,94107E+14
PRD0902732;9,94107E+14
PRD0902882;9,94107E+14
PRD0903415;9,94107E+14
PRD0903898;9,94107E+14
PRD0904213;9,94107E+14
PRD0904358;9,94107E+14
PRD0904511;9,94107E+14
PRD0904599;9,94107E+14
PRD0904726;9,94107E+14
PRD0904887;9,94107E+14
PRD0904940;9,94107E+14
PRD0901365;9,94107E+14
PRD0903678;9,94107E+14
PRD0904177;9,94107E+14
PRD0902036;9,94107E+14
PRD0903423;9,94107E+14
PRD0904909;9,94107E+14
PRD0900121;9,94107E+14
PRD0900474;9,94107E+14
PRD0901383;9,94107E+14
PRD0902342;9,94107E+14
PRD0902808;9,94107E+14
PRD0902929;9,94107E+14
PRD0904926;9,94107E+14
PRD0904976;9,94107E+14
PRD0904982;9,94107E+14
PRD0902187;9,94107E+14
PRD0904466;9,94107E+14
PRD0904559;9,94107E+14
PRD0904195;9,94107E+14
PRD0900071;9,94107E+14
PRD0900331;9,94107E+14
PRD0900830;9,94107E+14
PRD0901088;9,94107E+14
PRD0901297;9,94107E+14
PRD0901627;9,94107E+14
PRD0901684;9,94107E+14
PRD0902242;9,94107E+14
PRD0903273;9,94107E+14
PRD0903651;9,94107E+14
PRD0904780;9,94107E+14
PRD0901348;9,94107E+14
PRD0900109;9,94107E+14
PRD0901354;9,94107E+14
PRD0900748;9,94107E+14
PRD0901599;9,94107E+14
PRD0900741;9,94107E+14
PRD0903399;9,94107E+14
PRD0903496;9,94107E+14
PRD0904004;9,94107E+14
PRD0903764;9,94107E+14
PRD0900748;9,94107E+14
PRD0903764;9,94107E+14
PRD0901278;9,94107E+14
PRD0902700;9,94107E+14
PRD0903052;9,94107E+14
PRD0903655;9,94107E+14
PRD0904511;9,94107E+14
PRD0904538;9,94107E+14
PRD0904738;9,94107E+14
PRD0904723;9,94107E+14
PRD0902971;9,94107E+14
PRD0900902;9,94107E+14
PRD0900474;9,94107E+14
PRD0900956;9,94107E+14
PRD0901190;9,94107E+14
PRD0901228;9,94107E+14
PRD0901688;9,94107E+14
PRD0901741;9,94107E+14
PRD0901892;9,94107E+14
PRD0902103;9,94107E+14
PRD0902141;9,94107E+14
PRD0902198;9,94107E+14
PRD0902345;9,94107E+14
PRD0902686;9,94107E+14
PRD0903018;9,94107E+14
PRD0903052;9,94107E+14
PRD0903291;9,94107E+14
PRD0903934;9,94107E+14
PRD0903993;9,94107E+14
PRD0904535;9,94107E+14
PRD0904887;9,94107E+14
PRD0903627;9,94107E+14
PRD0904616;9,94107E+14
PRD0901060;9,94107E+14
PRD0900440;9,94107E+14
PRD0901088;9,94107E+14
PRD0903286;9,94107E+14
PRD0903312;9,94107E+14
PRD0901499;9,94107E+14
PRD0904502;9,94107E+14
PRD0903678;9,94107E+14
PRD0903678;9,94107E+14
PRD0903678;9,94107E+14
PRD0900254;9,94107E+14
PRD0900324;9,94107E+14
PRD0901265;9,94107E+14
PRD0902840;9,94107E+14
PRD0903052;9,94107E+14
PRD0903074;9,94107E+14
PRD0903806;9,94107E+14
PRD0904358;9,94107E+14
PRD0901348;9,94107E+14
PRD0904559;9,94107E+14
PRD0902374;9,94107E+14
PRD0903052;9,94107E+14
PRD0904420;9,94107E+14
PRD0901656;9,94107E+14
PRD0901948;9,94107E+14
PRD0903662;9,94107E+14
PRD0900139;9,94107E+14
PRD0900173;9,94107E+14
PRD0900265;9,94107E+14
PRD0900838;9,94107E+14
PRD0902248;9,94107E+14
PRD0903052;9,94107E+14
PRD0903307;9,94107E+14
PRD0903330;9,94107E+14
PRD0903376;9,94107E+14
PRD0904409;9,94107E+14
PRD0904981;9,94107E+14
PRD0903298;9,94107E+14
PRD0901348;9,94107E+14
PRD0900398;9,94107E+14
PRD0900413;9,94107E+14
PRD0901339;9,94107E+14
PRD0901474;9,94107E+14
PRD0901762;9,94107E+14
PRD0903009;9,94107E+14
PRD0903033;9,94107E+14
PRD0903089;9,94107E+14
PRD0903283;9,94107E+14
PRD0903560;9,94107E+14
PRD0903609;9,94107E+14
PRD0903693;9,94107E+14
PRD0903993;9,94107E+14
PRD0904604;9,94107E+14
PRD0904637;9,94107E+14
PRD0902213;9,94107E+14
PRD0902736;9,94107E+14
PRD0901180;9,94107E+14
PRD0900409;9,94107E+14
PRD0901387;9,94107E+14
PRD0902322;9,94107E+14
PRD0902929;9,94107E+14
PRD0903582;9,94107E+14
PRD0902361;9,94107E+14
PRD0900125;9,94107E+14
PRD0900564;9,94107E+14
PRD0901068;9,94107E+14
PRD0901132;9,94107E+14
PRD0901319;9,94107E+14
PRD0901402;9,94107E+14
PRD0901597;9,94107E+14
PRD0902287;9,94107E+14
PRD0902465;9,94107E+14
PRD0902882;9,94107E+14
PRD0903093;9,94107E+14
PRD0903610;9,94107E+14
PRD0903691;9,94107E+14
PRD0904679;9,94107E+14
PRD0904867;9,94107E+14
PRD0901901;9,94107E+14
PRD0900967;9,94107E+14
PRD0904719;9,94107E+14
PRD0900531;9,94107E+14
PRD0901066;9,94107E+14
PRD0901084;9,94107E+14
PRD0901123;9,94107E+14
PRD0901470;9,94107E+14
PRD0902439;9,94107E+14
PRD0902540;9,94107E+14
PRD0903052;9,94107E+14
PRD0904297;9,94107E+14
PRD0904358;9,94107E+14
PRD0904887;9,94107E+14
PRD0904976;9,94107E+14
PRD0904981;9,94107E+14
PRD0903129;9,94107E+14
PRD0900340;9,94107E+14
PRD0901137;9,94107E+14
PRD0900045;9,94107E+14
PRD0904055;9,94107E+14
PRD0904897;9,94107E+14
PRD0904501;9,94107E+14
PRD0902299;9,94107E+14
PRD0900631;9,94107E+14
PRD0900431;9,94107E+14
PRD0901278;9,94107E+14
PRD0901455;9,94107E+14
PRD0903074;9,94107E+14
PRD0903158;9,94107E+14
PRD0904792;9,94107E+14
PRD0903678;9,94107E+14
PRD0904411;9,94107E+14
PRD0903678;9,94107E+14
PRD0903223;9,94107E+14
PRD0903678;9,94107E+14
PRD0902582;9,94107E+14
PRD0903234;9,94107E+14
PRD0903865;9,94107E+14
PRD0903909;9,94107E+14
PRD0903678;9,94107E+14
PRD0900164;9,94107E+14
PRD0901265;9,94107E+14
PRD0904606;9,94107E+14
PRD0900121;9,94107E+14
PRD0903204;9,94107E+14
PRD0903211;9,94107E+14
PRD0900097;9,94107E+14
PRD0900725;9,94107E+14
PRD0901265;9,94107E+14
PRD0901278;9,94107E+14
PRD0902232;9,94107E+14
PRD0902537;9,94107E+14
PRD0903052;9,94107E+14
PRD0903211;9,94107E+14
PRD0904358;9,94107E+14
PRD0904435;9,94107E+14
PRD0904781;9,94107E+14
PRD0904782;9,94107E+14
PRD0904917;9,94107E+14
PRD0903473;9,94107E+14
PRD0900489;9,94107E+14
PRD0901647;9,94107E+14
PRD0901792;9,94107E+14
PRD0901881;9,94107E+14
PRD0902590;9,94107E+14
PRD0903228;9,94107E+14
PRD0904636;9,94107E+14
PRD0902129;9,94107E+14
PRD0901522;9,94107E+14
PRD0900343;9,94107E+14
PRD0900560;9,94107E+14
PRD0900762;9,94107E+14
PRD0901032;9,94107E+14
PRD0901035;9,94107E+14
PRD0901185;9,94107E+14
PRD0902489;9,94107E+14
PRD0902802;9,94107E+14
PRD0903228;9,94107E+14
PRD0903286;9,94107E+14
PRD0903383;9,94107E+14
PRD0903423;9,94107E+14
PRD0903922;9,94107E+14
PRD0904217;9,94107E+14
PRD0904358;9,94107E+14
PRD0904444;9,94107E+14
PRD0900665;9,94107E+14
PRD0901585;9,94107E+14
PRD0903033;9,94107E+14
PRD0903074;9,94107E+14
PRD0903403;9,94107E+14
PRD0904163;9,94107E+14
PRD0904554;9,94107E+14
PRD0904990;9,94107E+14
PRD0900234;9,94107E+14
PRD0903868;9,94107E+14
PRD0900139;9,94107E+14
PRD0900447;9,94107E+14
PRD0902840;9,94107E+14
PRD0903516;9,94107E+14
PRD0903706;9,94107E+14
PRD0903913;9,94107E+14
PRD0900260;9,94107E+14
PRD0900456;9,94107E+14
PRD0900633;9,94107E+14
PRD0900665;9,94107E+14
PRD0900830;9,94107E+14
PRD0901153;9,94107E+14
PRD0901588;9,94107E+14
PRD0901948;9,94107E+14
PRD0902692;9,94107E+14
PRD0902852;9,94107E+14
PRD0903194;9,94107E+14
PRD0903389;9,94107E+14
PRD0903788;9,94107E+14
PRD0903835;9,94107E+14
PRD0904009;9,94107E+14
PRD0904025;9,94107E+14
PRD0904350;9,94107E+14
PRD0904976;9,94107E+14
PRD0900551;9,94107E+14
PRD0901007;9,94107E+14
PRD0901329;9,94107E+14
PRD0901584;9,94107E+14
PRD0901619;9,94107E+14
PRD0901688;9,94107E+14
PRD0902056;9,94107E+14
PRD0902578;9,94107E+14
PRD0903228;9,94107E+14
PRD0902386;9,94107E+14
PRD0903711;9,94107E+14
PRD0902179;9,94107E+14
PRD0900121;9,94107E+14
PRD0900204;9,94107E+14
PRD0900213;9,94107E+14
PRD0900899;9,94107E+14
PRD0901265;9,94107E+14
PRD0901278;9,94107E+14
PRD0901716;9,94107E+14
PRD0902136;9,94107E+14
PRD0903052;9,94107E+14
PRD0904945;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0902163;9,94107E+14
PRD0903571;9,94107E+14
PRD0904945;9,94107E+14
PRD0903678;9,94107E+14
PRD0902671;9,94107E+14
PRD0901417;9,94107E+14
PRD0902376;9,94107E+14
PRD0903613;9,94107E+14
PRD0904945;9,94107E+14
PRD0901026;9,94107E+14
PRD0901034;9,94107E+14
PRD0901097;9,94107E+14
PRD0901383;9,94107E+14
PRD0901954;9,94107E+14
PRD0902043;9,94107E+14
PRD0902087;9,94107E+14
PRD0902804;9,94107E+14
PRD0902840;9,94107E+14
PRD0902898;9,94107E+14
PRD0903052;9,94107E+14
PRD0903074;9,94107E+14
PRD0903255;9,94107E+14
PRD0903685;9,94107E+14
PRD0904066;9,94107E+14
PRD0904650;9,94107E+14
PRD0904786;9,94107E+14
PRD0902129;9,94107E+14
PRD0904723;9,94107E+14
PRD0904482;9,94107E+14
PRD0901562;9,94107E+14
PRD0904687;9,94107E+14
PRD0901060;9,94107E+14
PRD0903846;9,94107E+14
PRD0903588;9,94107E+14
PRD0901088;9,94107E+14
PRD0901887;9,94107E+14
PRD0902819;9,94107E+14
PRD0903850;9,94107E+14
PRD0900959;9,94107E+14
PRD0901887;9,94107E+14
PRD0904761;9,94107E+14
PRD0904109;9,94107E+14
PRD0902000;9,94107E+14
PRD0903981;9,94107E+14
PRD0902262;9,94107E+14
PRD0901548;9,94107E+14
PRD0902883;9,94107E+14
PRD0904163;9,94107E+14
PRD0900830;9,94107E+14
PRD0900840;9,94107E+14
PRD0901132;9,94107E+14
PRD0901192;9,94107E+14
PRD0901278;9,94107E+14
PRD0901568;9,94107E+14
PRD0901985;9,94107E+14
PRD0902675;9,94107E+14
PRD0902930;9,94107E+14
PRD0903033;9,94107E+14
PRD0903282;9,94107E+14
PRD0903286;9,94107E+14
PRD0903691;9,94107E+14
PRD0903923;9,94107E+14
PRD0903978;9,94107E+14
PRD0904011;9,94107E+14
PRD0902930;9,94107E+14
PRD0900326;9,94107E+14
PRD0902832;9,94107E+14
PRD0902298;9,94107E+14
PRD0900439;9,94107E+14
PRD0900473;9,94107E+14
PRD0900633;9,94107E+14
PRD0900840;9,94107E+14
PRD0901568;9,94107E+14
PRD0902298;9,94107E+14
PRD0903052;9,94107E+14
PRD0904230;9,94107E+14
PRD0904321;9,94107E+14
PRD0904993;9,94107E+14
PRD0903678;9,94107E+14
PRD0900162;9,94107E+14
PRD0903384;9,94107E+14
PRD0904364;9,94107E+14
PRD0900755;9,94107E+14
PRD0901263;9,94107E+14
PRD0901389;9,94107E+14
PRD0901593;9,94107E+14
PRD0901744;9,94107E+14
PRD0901887;9,94107E+14
PRD0901918;9,94107E+14
PRD0902029;9,94107E+14
PRD0902540;9,94107E+14
PRD0903074;9,94107E+14
PRD0903806;9,94107E+14
PRD0903822;9,94107E+14
PRD0904096;9,94107E+14
PRD0900821;9,94107E+14
PRD0904157;9,94107E+14
PRD0904422;9,94107E+14
PRD0901354;9,94107E+14
PRD0900512;9,94107E+14
PRD0904183;9,94107E+14
PRD0904686;9,94107E+14
PRD0900254;9,94107E+14
PRD0901007;9,94107E+14
PRD0901280;9,94107E+14
PRD0901527;9,94107E+14
PRD0901556;9,94107E+14
PRD0902242;9,94107E+14
PRD0902345;9,94107E+14
PRD0902432;9,94107E+14
PRD0902503;9,94107E+14
PRD0903827;9,94107E+14
PRD0904358;9,94107E+14
PRD0904539;9,94107E+14
PRD0904861;9,94107E+14
PRD0904887;9,94107E+14
PRD0904977;9,94107E+14
PRD0901348;9,94107E+14
PRD0900162;9,94107E+14
PRD0903627;9,94107E+14
PRD0902724;9,94107E+14
PRD0903169;9,94107E+14
PRD0903215;9,94107E+14
PRD0903817;9,94107E+14
PRD0904581;9,94107E+14
PRD0903888;9,94107E+14
PRD0900234;9,94107E+14
PRD0900540;9,94107E+14
PRD0901187;9,94107E+14
PRD0903480;9,94107E+14
PRD0900398;9,94107E+14
PRD0901579;9,94107E+14
PRD0902242;9,94107E+14
PRD0902642;9,94107E+14
PRD0903052;9,94107E+14
PRD0903270;9,94107E+14
PRD0903516;9,94107E+14
PRD0903822;9,94107E+14
PRD0903886;9,94107E+14
PRD0904156;9,94107E+14
PRD0904358;9,94107E+14
PRD0904745;9,94107E+14
PRD0904871;9,94107E+14
PRD0902681;9,94107E+14
PRD0903992;9,94107E+14
PRD0900097;9,94107E+14
PRD0900121;9,94107E+14
PRD0900260;9,94107E+14
PRD0900290;9,94107E+14
PRD0900314;9,94107E+14
PRD0900653;9,94107E+14
PRD0901182;9,94107E+14
PRD0902514;9,94107E+14
PRD0902952;9,94107E+14
PRD0903194;9,94107E+14
PRD0903232;9,94107E+14
PRD0904142;9,94107E+14
PRD0904264;9,94107E+14
PRD0904360;9,94107E+14
PRD0902209;9,94107E+14
PRD0901287;9,94107E+14
PRD0903063;9,94107E+14
PRD0903618;9,94107E+14
PRD0903678;9,94107E+14
PRD0903239;9,94107E+14
PRD0901317;9,94107E+14
PRD0901214;9,94107E+14
PRD0902335;9,94107E+14
PRD0904358;9,94107E+14
PRD0902060;9,94107E+14
PRD0902439;9,94107E+14
PRD0901970;9,94107E+14
PRD0902681;9,94107E+14
PRD0903678;9,94107E+14
PRD0903053;9,94107E+14
PRD0904358;9,94107E+14
PRD0900822;9,94107E+14
PRD0901049;9,94107E+14
PRD0902963;9,94107E+14
PRD0903764;9,94107E+14
PRD0900180;9,94107E+14
PRD0901139;9,94107E+14
PRD0901580;9,94107E+14
PRD0902321;9,94107E+14
PRD0902390;9,94107E+14
PRD0902700;9,94107E+14
PRD0902969;9,94107E+14
PRD0903052;9,94107E+14
PRD0903192;9,94107E+14
PRD0903706;9,94107E+14
PRD0903930;9,94107E+14
PRD0904144;9,94107E+14
PRD0904358;9,94107E+14
PRD0904545;9,94107E+14
PRD0904887;9,94107E+14
PRD0902681;9,94107E+14
PRD0901067;9,94107E+14
PRD0903678;9,94107E+14
PRD0902997;9,94107E+14
PRD0903981;9,94107E+14
PRD0901165;9,94107E+14
PRD0903846;9,94107E+14
PRD0904652;9,94107E+14
PRD0902159;9,94107E+14
PRD0900887;9,94107E+14
PRD0901549;9,94107E+14
PRD0901798;9,94107E+14
PRD0903902;9,94107E+14
PRD0904080;9,94107E+14
PRD0904528;9,94107E+14
PRD0904555;9,94107E+14
PRD0903227;9,94107E+14
PRD0903817;9,94107E+14
PRD0904421;9,94107E+14
PRD0901337;9,94107E+14
PRD0903888;9,94107E+14
PRD0904592;9,94107E+14
PRD0904755;9,94107E+14
PRD0900021;9,94107E+14
PRD0900173;9,94107E+14
PRD0900567;9,94107E+14
PRD0901507;9,94107E+14
PRD0901584;9,94107E+14
PRD0901779;9,94107E+14
PRD0902628;9,94107E+14
PRD0902944;9,94107E+14
PRD0903052;9,94107E+14
PRD0903313;9,94107E+14
PRD0903588;9,94107E+14
PRD0903714;9,94107E+14
PRD0903893;9,94107E+14
PRD0904034;9,94107E+14
PRD0904468;9,94107E+14
PRD0904832;9,94107E+14
PRD0903678;9,94107E+14
PRD0903437;9,94107E+14
PRD0904248;9,94107E+14
PRD0900582;9,94107E+14
PRD0900532;9,94107E+14
PRD0901186;9,94107E+14
PRD0901837;9,94107E+14
PRD0904004;9,94107E+14
PRD0904510;9,94107E+14
PRD0904566;9,94107E+14
PRD0903181;9,94107E+14
PRD0901594;9,94107E+14
PRD0901450;9,94107E+14
PRD0901656;9,94107E+14
PRD0902375;9,94107E+14
PRD0902424;9,94107E+14
PRD0903934;9,94107E+14
PRD0900085;9,94107E+14
PRD0900177;9,94107E+14
PRD0900516;9,94107E+14
PRD0900755;9,94107E+14
PRD0901955;9,94107E+14
PRD0902291;9,94107E+14
PRD0902944;9,94107E+14
PRD0903776;9,94107E+14
PRD0904044;9,94107E+14
PRD0904534;9,94107E+14
PRD0904852;9,94107E+14
PRD0901365;9,94107E+14
PRD0901562;9,94107E+14
PRD0904809;9,94107E+14
PRD0900173;9,94107E+14
PRD0901652;9,94107E+14
PRD0901653;9,94107E+14
PRD0902375;9,94107E+14
PRD0902540;9,94107E+14
PRD0903211;9,94107E+14
PRD0904142;9,94107E+14
PRD0904761;9,94107E+14
PRD0902789;9,94107E+14
PRD0903215;9,94107E+14
PRD0903309;9,94107E+14
PRD0903514;9,94107E+14
PRD0903678;9,94107E+14
PRD0901935;9,94107E+14
PRD0903145;9,94107E+14
PRD0900121;9,94107E+14
PRD0900934;9,94107E+14
PRD0901897;9,94107E+14
PRD0900173;9,94107E+14
PRD0902125;9,94107E+14
PRD0903017;9,94107E+14
PRD0903619;9,94107E+14
PRD0901809;9,94107E+14
PRD0902405;9,94107E+14
PRD0901872;9,94107E+14
PRD0904335;9,94107E+14
PRD0900267;9,94107E+14
PRD0902308;9,94107E+14
PRD0903788;9,94107E+14
PRD0904281;9,94107E+14
PRD0903567;9,94107E+14
PRD0904358;9,94107E+14
PRD0902213;9,94107E+14
PRD0900267;9,94107E+14
PRD0900384;9,94107E+14
PRD0900691;9,94107E+14
PRD0901212;9,94107E+14
PRD0903348;9,94107E+14
PRD0904358;9,94107E+14
PRD0904614;9,94107E+14
PRD0903874;9,94107E+14
PRD0900494;9,94107E+14
PRD0900684;9,94107E+14
PRD0900830;9,94107E+14
PRD0901075;9,94107E+14
PRD0901265;9,94107E+14
PRD0902233;9,94107E+14
PRD0902579;9,94107E+14
PRD0903052;9,94107E+14
PRD0903138;9,94107E+14
PRD0904152;9,94107E+14
PRD0904891;9,94107E+14
PRD0900836;9,94107E+14
PRD0900121;9,94107E+14
PRD0901265;9,94107E+14
PRD0902556;9,94107E+14
PRD0902813;9,94107E+14
PRD0903052;9,94107E+14
PRD0903074;9,94107E+14
PRD0901348;9,94107E+14
PRD0903678;9,94107E+14
PRD0900387;9,94107E+14
PRD0900121;9,94107E+14
PRD0900328;9,94107E+14
PRD0901009;9,94107E+14
PRD0901549;9,94107E+14
PRD0901906;9,94107E+14
PRD0902913;9,94107E+14
PRD0903627;9,94107E+14
PRD0900338;9,94107E+14
PRD0900173;9,94107E+14
PRD0900623;9,94107E+14
PRD0901018;9,94107E+14
PRD0901098;9,94107E+14
PRD0901422;9,94107E+14
PRD0904162;9,94107E+14
PRD0904468;9,94107E+14
PRD0904570;9,94107E+14
PRD0900623;9,94107E+14
PRD0901018;9,94107E+14
PRD0901626;9,94107E+14
PRD0902490;9,94107E+14
PRD0903052;9,94107E+14
PRD0903130;9,94107E+14
PRD0903185;9,94107E+14
PRD0903764;9,94107E+14
PRD0904639;9,94107E+14
PRD0901520;9,94107E+14
PRD0901503;9,94107E+14
PRD0902198;9,94107E+14
PRD0902686;9,94107E+14
PRD0903228;9,94107E+14
PRD0903542;9,94107E+14
PRD0903788;9,94107E+14
PRD0903678;9,94107E+14
PRD0900314;9,94107E+14
PRD0900565;9,94107E+14
PRD0900732;9,94107E+14
PRD0901392;9,94107E+14
PRD0901971;9,94107E+14
PRD0902216;9,94107E+14
PRD0902425;9,94107E+14
PRD0903158;9,94107E+14
PRD0903307;9,94107E+14
PRD0902276;9,94107E+14
PRD0901826;9,94107E+14
PRD0900161;9,94107E+14
PRD0901165;9,94107E+14
PRD0901489;9,94107E+14
PRD0901887;9,94107E+14
PRD0902029;9,94107E+14
PRD0904358;9,94107E+14
PRD0900983;9,94107E+14
PRD0901294;9,94107E+14
PRD0900159;9,94107E+14
PRD0903415;9,94107E+14
PRD0900239;9,94107E+14
PRD0900336;9,94107E+14
PRD0900564;9,94107E+14
PRD0901535;9,94107E+14
PRD0902913;9,94107E+14
PRD0904868;9,94107E+14
PRD0902241;9,94107E+14
PRD0900121;9,94107E+14
PRD0900202;9,94107E+14
PRD0900239;9,94107E+14
PRD0900531;9,94107E+14
PRD0902077;9,94107E+14
PRD0904525;9,94107E+14
PRD0902299;9,94107E+14
PRD0900121;9,94107E+14
PRD0900413;9,94107E+14
PRD0902620;9,94107E+14
PRD0902882;9,94107E+14
PRD0903052;9,94107E+14
PRD0903516;9,94107E+14
PRD0904027;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0900173;9,94107E+14
PRD0900571;9,94107E+14
PRD0900890;9,94107E+14
PRD0901171;9,94107E+14
PRD0901920;9,94107E+14
PRD0902813;9,94107E+14
PRD0902877;9,94107E+14
PRD0902917;9,94107E+14
PRD0903678;9,94107E+14
PRD0902469;9,94107E+14
PRD0902540;9,94107E+14
PRD0902613;9,94107E+14
PRD0900653;9,94107E+14
PRD0900608;9,94107E+14
PRD0901278;9,94107E+14
PRD0901548;9,94107E+14
PRD0902273;9,94107E+14
PRD0902960;9,94107E+14
PRD0904920;9,94107E+14
PRD0902129;9,94107E+14
PRD0901276;9,94107E+14
PRD0904033;9,94107E+14
PRD0901702;9,94107E+14
PRD0900520;9,94107E+14
PRD0900902;9,94107E+14
PRD0901381;9,94107E+14
PRD0901878;9,94107E+14
PRD0902008;9,94107E+14
PRD0903788;9,94107E+14
PRD0904185;9,94107E+14
PRD0904679;9,94107E+14
PRD0902050;9,94107E+14
PRD0901265;9,94107E+14
PRD0901666;9,94107E+14
PRD0902560;9,94107E+14
PRD0904761;9,94107E+14
PRD0903371;9,94107E+14
PRD0902563;9,94107E+14
PRD0900901;9,94107E+14
PRD0901483;9,94107E+14
PRD0901887;9,94107E+14
PRD0902682;9,94107E+14
PRD0902697;9,94107E+14
PRD0902713;9,94107E+14
PRD0902909;9,94107E+14
PRD0902967;9,94107E+14
PRD0903074;9,94107E+14
PRD0903311;9,94107E+14
PRD0903463;9,94107E+14
PRD0903608;9,94107E+14
PRD0903964;9,94107E+14
PRD0904054;9,94107E+14
PRD0904162;9,94107E+14
PRD0902207;9,94107E+14
PRD0903680;9,94107E+14
PRD0903678;9,94107E+14
PRD0904794;9,94107E+14
PRD0901060;9,94107E+14
PRD0903846;9,94107E+14
PRD0902446;9,94107E+14
PRD0900430;9,94107E+14
PRD0904394;9,94107E+14
PRD0903678;9,94107E+14
